,label,idx
427,0.0,2.0
428,1.0,2.0
429,6.0,2.0
430,5.0,2.0
431,4.0,2.0
432,3.0,2.0
433,6.0,2.0
434,8.0,2.0
435,5.0,2.0
436,4.0,2.0
437,5.0,2.0
438,0.0,2.0
439,4.0,2.0
440,5.0,2.0
441,4.0,2.0
442,4.0,2.0
443,0.0,2.0
444,4.0,2.0
445,4.0,2.0
446,4.0,2.0
447,6.0,2.0
448,0.0,2.0
449,4.0,2.0
450,6.0,2.0
451,4.0,2.0
452,5.0,2.0
453,5.0,2.0
454,5.0,2.0
455,5.0,2.0
456,6.0,2.0
457,4.0,2.0
458,4.0,2.0
459,5.0,2.0
460,0.0,2.0
461,5.0,2.0
462,4.0,2.0
463,5.0,2.0
464,4.0,2.0
465,5.0,2.0
466,1.0,2.0
467,1.0,2.0
468,5.0,2.0
469,9.0,2.0
470,0.0,2.0
471,0.0,2.0
472,5.0,2.0
473,4.0,2.0
474,5.0,2.0
475,1.0,2.0
476,6.0,2.0
477,1.0,2.0
478,2.0,2.0
479,5.0,2.0
480,0.0,2.0
481,0.0,2.0
482,4.0,2.0
483,4.0,2.0
484,5.0,2.0
485,5.0,2.0
486,0.0,2.0
487,0.0,2.0
488,1.0,2.0
489,2.0,2.0
490,0.0,2.0
491,1.0,2.0
492,0.0,2.0
493,5.0,2.0
494,5.0,2.0
495,0.0,2.0
496,5.0,2.0
497,6.0,2.0
498,1.0,2.0
499,10.0,2.0
500,1.0,2.0
501,5.0,2.0
502,5.0,2.0
503,5.0,2.0
504,5.0,2.0
505,0.0,2.0
506,0.0,2.0
507,4.0,2.0
508,6.0,2.0
509,4.0,2.0
510,4.0,2.0
511,5.0,2.0
512,5.0,2.0
513,1.0,2.0
514,4.0,2.0
515,5.0,2.0
516,4.0,2.0
517,4.0,2.0
518,5.0,2.0
519,3.0,2.0
520,5.0,2.0
521,0.0,2.0
522,8.0,2.0
523,4.0,2.0
524,0.0,2.0
525,4.0,2.0
526,4.0,2.0
527,6.0,2.0
528,6.0,2.0
529,2.0,2.0
530,1.0,2.0
531,6.0,2.0
532,4.0,2.0
533,5.0,2.0
534,6.0,2.0
535,0.0,2.0
536,6.0,2.0
537,3.0,2.0
538,5.0,2.0
539,4.0,2.0
540,3.0,2.0
541,0.0,2.0
542,6.0,2.0
543,1.0,2.0
544,0.0,2.0
545,5.0,2.0
546,9.0,2.0
547,5.0,2.0
548,5.0,2.0
549,1.0,2.0
550,4.0,2.0
551,4.0,2.0
552,1.0,2.0
553,5.0,2.0
554,0.0,2.0
555,0.0,2.0
556,4.0,2.0
557,0.0,2.0
558,10.0,2.0
559,0.0,2.0
560,5.0,2.0
561,4.0,2.0
562,4.0,2.0
563,2.0,2.0
564,5.0,2.0
565,0.0,2.0
566,4.0,2.0
567,2.0,2.0
568,4.0,2.0
569,0.0,2.0
570,1.0,2.0
571,0.0,2.0
572,1.0,2.0
573,5.0,2.0
574,0.0,2.0
575,4.0,2.0
576,5.0,2.0
577,0.0,2.0
578,0.0,2.0
579,0.0,2.0
580,4.0,2.0
581,5.0,2.0
582,6.0,2.0
583,4.0,2.0
584,0.0,2.0
585,4.0,2.0
586,0.0,2.0
587,0.0,2.0
588,5.0,2.0
589,5.0,2.0
590,5.0,2.0
591,0.0,2.0
592,0.0,2.0
593,5.0,2.0
594,0.0,2.0
595,4.0,2.0
596,4.0,2.0
597,5.0,2.0
598,4.0,2.0
599,5.0,2.0
600,0.0,2.0
601,0.0,2.0
602,4.0,2.0
603,0.0,2.0
604,4.0,2.0
605,4.0,2.0
606,0.0,2.0
607,4.0,2.0
608,1.0,2.0
609,4.0,2.0
610,5.0,2.0
611,4.0,2.0
612,1.0,2.0
613,1.0,2.0
614,4.0,2.0
615,5.0,2.0
616,6.0,2.0
617,4.0,2.0
618,0.0,2.0
619,8.0,2.0
620,0.0,2.0
621,4.0,2.0
622,6.0,2.0
623,4.0,2.0
624,0.0,2.0
625,4.0,2.0
626,5.0,2.0
627,6.0,2.0
628,0.0,2.0
629,5.0,2.0
630,0.0,2.0
631,4.0,2.0
632,6.0,2.0
633,9.0,2.0
634,0.0,2.0
635,4.0,2.0
636,0.0,2.0
637,4.0,2.0
638,8.0,2.0
639,4.0,2.0
640,5.0,2.0
641,2.0,2.0
642,4.0,2.0
643,4.0,2.0
644,5.0,2.0
645,7.0,2.0
646,5.0,2.0
647,4.0,2.0
648,5.0,2.0
649,2.0,2.0
650,6.0,2.0
651,9.0,2.0
652,11.0,2.0
653,0.0,2.0
654,8.0,2.0
655,0.0,2.0
656,4.0,2.0
657,4.0,2.0
658,5.0,2.0
659,1.0,2.0
660,6.0,2.0
661,4.0,2.0
662,5.0,2.0
663,2.0,2.0
664,5.0,2.0
665,1.0,2.0
666,0.0,2.0
667,0.0,2.0
668,11.0,2.0
669,0.0,2.0
670,0.0,2.0
671,6.0,2.0
672,3.0,2.0
673,0.0,2.0
674,6.0,2.0
675,5.0,2.0
676,6.0,2.0
677,4.0,2.0
678,1.0,2.0
679,0.0,2.0
680,4.0,2.0
681,5.0,2.0
682,4.0,2.0
683,5.0,2.0
684,4.0,2.0
685,0.0,2.0
686,3.0,2.0
687,1.0,2.0
688,4.0,2.0
689,5.0,2.0
690,0.0,2.0
691,4.0,2.0
692,5.0,2.0
693,6.0,2.0
694,4.0,2.0
695,4.0,2.0
696,1.0,2.0
697,5.0,2.0
698,0.0,2.0
699,5.0,2.0
700,5.0,2.0
701,4.0,2.0
702,0.0,2.0
703,4.0,2.0
704,4.0,2.0
705,0.0,2.0
706,5.0,2.0
707,5.0,2.0
708,2.0,2.0
709,1.0,2.0
710,0.0,2.0
711,1.0,2.0
712,6.0,2.0
713,4.0,2.0
714,2.0,2.0
715,8.0,2.0
716,1.0,2.0
717,5.0,2.0
718,5.0,2.0
719,5.0,2.0
720,0.0,2.0
721,0.0,2.0
722,4.0,2.0
723,0.0,2.0
724,6.0,2.0
725,1.0,2.0
726,0.0,2.0
727,0.0,2.0
728,5.0,2.0
729,3.0,2.0
730,8.0,2.0
731,1.0,2.0
732,3.0,2.0
733,5.0,2.0
734,2.0,2.0
735,0.0,2.0
736,5.0,2.0
737,2.0,2.0
738,2.0,2.0
739,1.0,2.0
740,5.0,2.0
741,5.0,2.0
742,0.0,2.0
743,0.0,2.0
744,4.0,2.0
745,0.0,2.0
746,8.0,2.0
747,2.0,2.0
748,5.0,2.0
749,4.0,2.0
750,4.0,2.0
751,5.0,2.0
752,0.0,2.0
753,5.0,2.0
754,0.0,2.0
755,4.0,2.0
756,5.0,2.0
757,0.0,2.0
758,5.0,2.0
759,5.0,2.0
760,4.0,2.0
761,4.0,2.0
762,4.0,2.0
763,0.0,2.0
764,5.0,2.0
765,11.0,2.0
766,0.0,2.0
767,0.0,2.0
768,1.0,2.0
769,0.0,2.0
770,0.0,2.0
771,1.0,2.0
772,4.0,2.0
773,4.0,2.0
774,3.0,2.0
775,1.0,2.0
776,1.0,2.0
777,4.0,2.0
778,9.0,2.0
779,4.0,2.0
780,4.0,2.0
781,2.0,2.0
782,4.0,2.0
783,5.0,2.0
784,1.0,2.0
785,4.0,2.0
786,0.0,2.0
787,4.0,2.0
788,4.0,2.0
789,1.0,2.0
790,5.0,2.0
791,4.0,2.0
792,0.0,2.0
793,0.0,2.0
794,1.0,2.0
795,0.0,2.0
796,5.0,2.0
797,0.0,2.0
798,1.0,2.0
799,0.0,2.0
800,4.0,2.0
801,6.0,2.0
802,0.0,2.0
803,5.0,2.0
804,0.0,2.0
805,5.0,2.0
806,4.0,2.0
807,4.0,2.0
808,2.0,2.0
809,5.0,2.0
810,4.0,2.0
811,1.0,2.0
812,2.0,2.0
813,0.0,2.0
814,0.0,2.0
815,4.0,2.0
816,5.0,2.0
817,4.0,2.0
818,0.0,2.0
819,4.0,2.0
820,4.0,2.0
821,6.0,2.0
822,4.0,2.0
823,4.0,2.0
824,6.0,2.0
825,4.0,2.0
826,6.0,2.0
827,5.0,2.0
828,0.0,2.0
829,8.0,2.0
830,0.0,2.0
831,1.0,2.0
832,1.0,2.0
833,0.0,2.0
834,8.0,2.0
835,8.0,2.0
836,5.0,2.0
837,1.0,2.0
838,5.0,2.0
839,4.0,2.0
840,6.0,2.0
841,5.0,2.0
842,2.0,2.0
843,4.0,2.0
844,5.0,2.0
845,4.0,2.0
846,4.0,2.0
847,1.0,2.0
848,0.0,2.0
849,0.0,2.0
850,5.0,2.0
851,0.0,2.0
852,5.0,2.0
853,6.0,2.0
854,4.0,2.0
855,11.0,2.0
856,1.0,2.0
857,0.0,2.0
858,0.0,2.0
859,0.0,2.0
860,4.0,2.0
861,0.0,2.0
862,0.0,2.0
863,6.0,2.0
864,0.0,2.0
865,4.0,2.0
866,4.0,2.0
867,5.0,2.0
868,1.0,2.0
869,4.0,2.0
870,5.0,2.0
871,5.0,2.0
872,4.0,2.0
873,0.0,2.0
874,5.0,2.0
875,0.0,2.0
876,0.0,2.0
877,0.0,2.0
878,6.0,2.0
879,1.0,2.0
880,0.0,2.0
881,4.0,2.0
882,5.0,2.0
883,0.0,2.0
884,0.0,2.0
885,5.0,2.0
886,0.0,2.0
887,4.0,2.0
888,5.0,2.0
889,4.0,2.0
890,6.0,2.0
891,5.0,2.0
892,5.0,2.0
893,7.0,2.0
894,5.0,2.0
895,0.0,2.0
896,4.0,2.0
897,0.0,2.0
898,0.0,2.0
899,4.0,2.0
900,6.0,2.0
901,5.0,2.0
902,0.0,2.0
903,0.0,2.0
904,6.0,2.0
905,5.0,2.0
906,8.0,2.0
907,4.0,2.0
908,0.0,2.0
909,0.0,2.0
910,4.0,2.0
911,6.0,2.0
912,4.0,2.0
913,0.0,2.0
914,4.0,2.0
915,9.0,2.0
916,5.0,2.0
917,5.0,2.0
918,5.0,2.0
919,6.0,2.0
920,5.0,2.0
921,4.0,2.0
922,5.0,2.0
923,6.0,2.0
924,4.0,2.0
925,3.0,2.0
926,8.0,2.0
927,4.0,2.0
928,1.0,2.0
929,0.0,2.0
930,4.0,2.0
931,2.0,2.0
932,0.0,2.0
933,5.0,2.0
934,4.0,2.0
935,5.0,2.0
936,3.0,2.0
937,9.0,2.0
938,4.0,2.0
939,4.0,2.0
940,5.0,2.0
941,0.0,2.0
942,4.0,2.0
943,4.0,2.0
944,4.0,2.0
945,0.0,2.0
946,8.0,2.0
947,0.0,2.0
948,5.0,2.0
949,0.0,2.0
950,0.0,2.0
951,4.0,2.0
952,5.0,2.0
953,4.0,2.0
954,4.0,2.0
955,1.0,2.0
956,4.0,2.0
957,3.0,2.0
958,5.0,2.0
959,5.0,2.0
960,2.0,2.0
961,1.0,2.0
962,1.0,2.0
963,5.0,2.0
964,4.0,2.0
965,5.0,2.0
966,0.0,2.0
967,5.0,2.0
968,8.0,2.0
969,11.0,2.0
970,4.0,2.0
971,1.0,2.0
972,0.0,2.0
973,1.0,2.0
974,5.0,2.0
975,4.0,2.0
976,10.0,2.0
977,5.0,2.0
978,10.0,2.0
979,1.0,2.0
980,6.0,2.0
981,0.0,2.0
982,3.0,2.0
983,5.0,2.0
984,5.0,2.0
985,5.0,2.0
986,0.0,2.0
987,5.0,2.0
988,0.0,2.0
989,4.0,2.0
990,5.0,2.0
991,4.0,2.0
992,4.0,2.0
993,0.0,2.0
994,0.0,2.0
995,11.0,2.0
996,0.0,2.0
997,4.0,2.0
998,8.0,2.0
999,4.0,2.0
1000,1.0,2.0
1001,6.0,2.0
1002,5.0,2.0
1003,4.0,2.0
1004,5.0,2.0
1005,4.0,2.0
1006,2.0,2.0
1007,5.0,2.0
1008,4.0,2.0
1009,6.0,2.0
1010,5.0,2.0
1011,6.0,2.0
1012,5.0,2.0
1013,8.0,2.0
1014,4.0,2.0
1015,5.0,2.0
1016,8.0,2.0
1017,4.0,2.0
1018,1.0,2.0
1019,0.0,2.0
1020,0.0,2.0
1021,9.0,2.0
1022,6.0,2.0
1023,0.0,2.0
1024,5.0,2.0
1025,4.0,2.0
1026,4.0,2.0
1027,0.0,2.0
1028,0.0,2.0
1029,0.0,2.0
1030,4.0,2.0
1031,5.0,2.0
1032,5.0,2.0
1033,5.0,2.0
1034,4.0,2.0
1035,4.0,2.0
1036,0.0,2.0
1037,11.0,2.0
1038,8.0,2.0
1039,0.0,2.0
1040,1.0,2.0
1041,8.0,2.0
1042,4.0,2.0
1043,0.0,2.0
1044,6.0,2.0
1045,2.0,2.0
1046,8.0,2.0
1047,8.0,2.0
1048,5.0,2.0
1049,3.0,2.0
1050,0.0,2.0
1051,3.0,2.0
1052,5.0,2.0
1053,6.0,2.0
1054,5.0,2.0
1055,2.0,2.0
1056,0.0,2.0
1057,4.0,2.0
1058,5.0,2.0
1059,5.0,2.0
1060,5.0,2.0
1061,5.0,2.0
1062,4.0,2.0
1063,4.0,2.0
1064,0.0,2.0
1065,0.0,2.0
1066,2.0,2.0
1067,0.0,2.0
1068,9.0,2.0
1069,5.0,2.0
1070,5.0,2.0
1071,0.0,2.0
1072,5.0,2.0
1073,0.0,2.0
1074,6.0,2.0
1075,0.0,2.0
1076,4.0,2.0
1077,1.0,2.0
1078,1.0,2.0
1079,8.0,2.0
1080,5.0,2.0
1081,4.0,2.0
1082,2.0,2.0
1083,5.0,2.0
1084,0.0,2.0
1085,5.0,2.0
1086,0.0,2.0
1087,5.0,2.0
1088,4.0,2.0
1089,4.0,2.0
1090,0.0,2.0
1091,5.0,2.0
1092,4.0,2.0
1093,0.0,2.0
1094,4.0,2.0
1095,2.0,2.0
1096,2.0,2.0
1097,8.0,2.0
1098,6.0,2.0
1099,6.0,2.0
1100,11.0,2.0
1101,0.0,2.0
1102,5.0,2.0
1103,5.0,2.0
1104,1.0,2.0
1105,11.0,2.0
1106,2.0,2.0
1107,0.0,2.0
1108,5.0,2.0
1109,5.0,2.0
1110,8.0,2.0
1111,1.0,2.0
1112,6.0,2.0
1113,2.0,2.0
1114,5.0,2.0
1115,6.0,2.0
1116,5.0,2.0
1117,5.0,2.0
1118,4.0,2.0
1119,0.0,2.0
1120,5.0,2.0
1121,5.0,2.0
1122,5.0,2.0
1123,0.0,2.0
1124,0.0,2.0
1125,5.0,2.0
1126,0.0,2.0
1127,0.0,2.0
1128,0.0,2.0
1129,5.0,2.0
1130,0.0,2.0
1131,4.0,2.0
1132,5.0,2.0
1133,0.0,2.0
1134,4.0,2.0
1135,6.0,2.0
1136,5.0,2.0
1137,6.0,2.0
1138,6.0,2.0
1139,2.0,2.0
1140,5.0,2.0
1141,8.0,2.0
1142,4.0,2.0
1143,1.0,2.0
1144,4.0,2.0
1145,0.0,2.0
1146,5.0,2.0
1147,0.0,2.0
1148,4.0,2.0
1149,4.0,2.0
1150,0.0,2.0
1151,4.0,2.0
1152,4.0,2.0
1153,1.0,2.0
1154,3.0,2.0
1155,3.0,2.0
1156,5.0,2.0
1157,5.0,2.0
1158,8.0,2.0
1159,4.0,2.0
1160,1.0,2.0
1161,4.0,2.0
1162,4.0,2.0
1163,5.0,2.0
1164,4.0,2.0
1165,5.0,2.0
1166,4.0,2.0
1167,5.0,2.0
1168,4.0,2.0
1169,6.0,2.0
1170,5.0,2.0
1171,8.0,2.0
1172,4.0,2.0
1173,4.0,2.0
1174,4.0,2.0
1175,3.0,2.0
1176,1.0,2.0
1177,5.0,2.0
1178,0.0,2.0
1179,1.0,2.0
1180,5.0,2.0
1181,6.0,2.0
1182,1.0,2.0
1183,0.0,2.0
1184,4.0,2.0
1185,5.0,2.0
1186,1.0,2.0
1187,4.0,2.0
1188,0.0,2.0
1189,5.0,2.0
1190,4.0,2.0
1191,5.0,2.0
1192,0.0,2.0
1193,5.0,2.0
1194,5.0,2.0
1195,2.0,2.0
1196,5.0,2.0
1197,0.0,2.0
1198,11.0,2.0
1199,4.0,2.0
1200,0.0,2.0
1201,0.0,2.0
1202,0.0,2.0
1203,5.0,2.0
1204,4.0,2.0
1205,5.0,2.0
1206,4.0,2.0
1207,0.0,2.0
1208,5.0,2.0
1209,1.0,2.0
1210,0.0,2.0
1211,0.0,2.0
1212,0.0,2.0
1213,5.0,2.0
1214,0.0,2.0
1215,4.0,2.0
1216,5.0,2.0
1217,6.0,2.0
1218,6.0,2.0
1219,9.0,2.0
1220,4.0,2.0
1221,5.0,2.0
1222,4.0,2.0
1223,0.0,2.0
1224,4.0,2.0
1225,5.0,2.0
1226,8.0,2.0
1227,4.0,2.0
1228,4.0,2.0
1229,4.0,2.0
1230,0.0,2.0
1231,2.0,2.0
1232,5.0,2.0
1233,5.0,2.0
1234,4.0,2.0
1235,3.0,2.0
1236,0.0,2.0
1237,0.0,2.0
1238,5.0,2.0
1239,5.0,2.0
1240,1.0,2.0
1241,0.0,2.0
1242,2.0,2.0
1243,5.0,2.0
1244,5.0,2.0
1245,4.0,2.0
1246,11.0,2.0
1247,1.0,2.0
1248,8.0,2.0
1249,0.0,2.0
1250,4.0,2.0
1251,5.0,2.0
1252,4.0,2.0
1253,4.0,2.0
1254,2.0,2.0
1255,5.0,2.0
1256,5.0,2.0
1257,5.0,2.0
1258,4.0,2.0
1259,0.0,2.0
1260,4.0,2.0
1261,4.0,2.0
1262,0.0,2.0
1263,1.0,2.0
1264,0.0,2.0
1265,4.0,2.0
1266,11.0,2.0
1267,0.0,2.0
1268,4.0,2.0
1269,0.0,2.0
1270,8.0,2.0
1271,2.0,2.0
1272,4.0,2.0
1273,9.0,2.0
1274,4.0,2.0
1275,0.0,2.0
1276,0.0,2.0
1277,0.0,2.0
1278,3.0,2.0
1279,0.0,2.0
1280,4.0,2.0
1281,8.0,2.0
1282,8.0,2.0
1283,0.0,2.0
1284,4.0,2.0
1285,5.0,2.0
1286,5.0,2.0
1287,5.0,2.0
1288,5.0,2.0
1289,4.0,2.0
1290,3.0,2.0
1291,6.0,2.0
1292,8.0,2.0
1293,4.0,2.0
1294,0.0,2.0
1295,0.0,2.0
1296,4.0,2.0
1297,5.0,2.0
1298,0.0,2.0
1299,5.0,2.0
1300,0.0,2.0
1301,0.0,2.0
1302,3.0,2.0
1303,2.0,2.0
1304,10.0,2.0
1305,1.0,2.0
1306,0.0,2.0
1307,0.0,2.0
1308,5.0,2.0
1309,8.0,2.0
1310,6.0,2.0
1311,4.0,2.0
1312,5.0,2.0
1313,0.0,2.0
1314,1.0,2.0
1315,4.0,2.0
1316,1.0,2.0
1317,5.0,2.0
1318,5.0,2.0
1319,5.0,2.0
1320,4.0,2.0
1321,0.0,2.0
1322,5.0,2.0
1323,5.0,2.0
1324,2.0,2.0
1325,0.0,2.0
1326,1.0,2.0
1327,13.0,2.0
1328,5.0,2.0
1329,2.0,2.0
1330,0.0,2.0
1331,5.0,2.0
1332,4.0,2.0
1333,4.0,2.0
1334,4.0,2.0
1335,0.0,2.0
1336,0.0,2.0
1337,0.0,2.0
1338,0.0,2.0
1339,4.0,2.0
1340,0.0,2.0
1341,0.0,2.0
1342,2.0,2.0
1343,5.0,2.0
1344,1.0,2.0
1345,5.0,2.0
1346,0.0,2.0
1347,0.0,2.0
1348,0.0,2.0
1349,4.0,2.0
1350,8.0,2.0
1351,5.0,2.0
1352,0.0,2.0
1353,0.0,2.0
1354,0.0,2.0
1355,2.0,2.0
1356,0.0,2.0
1357,6.0,2.0
1358,5.0,2.0
1359,5.0,2.0
1360,0.0,2.0
1361,0.0,2.0
